,bus_route_name,bus_route_link,bus_operator_id,bus_name,bus_type,departing_time,duration,arrival_time,star_rating,price,seats_available
2304,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,7,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),23:30,05h 05m,04:35,4.1,700,11
2305,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,7,PRL BUS,Non A/C Seater / Sleeper (2+1),23:35,05h 25m,05:00,4.2,500,14
2306,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,7,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:40,06h 00m,05:40,3.7,450,12
2307,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,7,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),23:45,05h 15m,05:00,4.3,499,32
2308,Williamnagar (Meghalaya) to Shillong,https://www.redbus.in/bus-tickets/williamnagar-meghalaya-to-shillong,5,Meghalaya Transport Corporation(MTC) - 163370,Tata Non A/C Seater Executive Luxury (2+2),17:00,11h 00m,04:00,2.9,581,4
2309,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,KSRTC (Kerala) - 2544,Super Express Non AC Seater Air Bus (2+2),16:00,03h 40m,19:40,3.1,216,35
2310,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,KSRTC (Kerala) - 689,Super Fast Non AC Seater (2+3),16:15,03h 35m,19:50,3.1,181,50
2311,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,KSRTC (Kerala) - 1883,Low Floor AC Seater 2+2,16:30,03h 20m,19:50,2.7,253,17
2312,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,KSRTC (Kerala) - 726,Super Fast Non AC Seater (2+3),17:00,03h 20m,20:20,3.1,181,49
2313,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,KSRTC (Kerala) - 2716,Super Fast Non AC Seater (2+3),17:15,03h 30m,20:45,3.1,181,47
2314,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),17:25,03h 20m,20:45,3.1,181,37
2315,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,03h 30m,21:00,3.1,253,20
2316,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,KSRTC (Kerala) - 503,Super Express Non AC Seater Air Bus (2+2),17:42,02h 58m,20:40,3.1,216,9
2317,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,KSRTC (Kerala) - 556,Super Express Non AC Seater Air Bus (2+2),18:00,02h 50m,20:50,3.1,216,27
2318,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,03h 05m,21:35,2.2,253,13
2319,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:55,02h 35m,00:30,3.0,700,28
2320,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,BLM Transports,A/C Sleeper (2+1),22:00,03h 00m,01:00,3.9,903,18
2321,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,Madhavi Travels,A/C Sleeper (2+1),22:20,02h 50m,01:10,4.0,949,8
2322,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:30,02h 00m,01:30,3.3,900,32
2323,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,Surya Connect,Volvo A/C Semi Sleeper (2+2),23:55,03h 40m,03:35,4.3,580,26
2324,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,Cochin Express,A/C Seater Push Back (2+2),23:55,03h 40m,03:35,4.1,700,41
2325,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,Arya Travels,A/C Sleeper (2+1),23:59,03h 16m,03:15,3.1,795,21
2326,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:59,03h 31m,03:30,4.1,667,14
2327,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,Kalpaka Travels 1,A/C Semi Sleeper (2+2),23:59,03h 41m,03:40,4.0,600,36
2328,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,6,Kalpaka Travels 1,A/C Sleeper (2+1),23:59,03h 46m,03:45,4.0,800,28
2329,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,17,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),15:25,03h 45m,19:10,3.7,500,28
2330,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,17,NEW FATEH BUS SERVICE,Volvo A/C Semi Sleeper (2+2),16:25,03h 50m,20:15,4.5,510,29
2331,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,17,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),16:55,03h 45m,20:40,3.2,600,31
2332,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,17,RATHORE TRAVELS AGENCY,AC Sleeper (2+1),18:30,04h 45m,23:15,4.8,700,18
2333,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,17,Zimindara Travels,AC Sleeper (2+1),20:00,05h 30m,01:30,4.1,810,26
2334,Tezpur to Dibrugarh,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,3,Puja Transport,NON AC Seater / Sleeper 2+1,20:00,08h 30m,04:30,3.6,550,5
2335,Tezpur to Dibrugarh,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,3,Puja Transport,Non AC Seater (2+2),20:00,09h 00m,05:00,2.4,550,12
2336,Tezpur to Dibrugarh,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,3,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,New,600,25
2337,Tezpur to Dibrugarh,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,3,Neha Travels,NON A/C Seater (2+2),22:40,08h 20m,07:00,2.1,650,9
2338,Tezpur to Dibrugarh,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,3,Maa Laxmi,NON A/C Seater Push Back (2+1),22:15,07h 15m,05:30,2.5,550,13
2339,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,RSRTC - 184457,Express Non AC Seater 2+3,15:55,04h 00m,19:55,3.0,205,42
2340,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,RSRTC - 176734,Express Non AC Seater 2+3,16:10,04h 00m,20:10,3.0,205,42
2341,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,RSRTC - 154776,Express Non AC Seater 2+3,16:20,04h 00m,20:20,3.0,205,42
2342,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,RSRTC - 184543,Express Non AC Seater 2+3,16:30,04h 05m,20:35,3.0,205,42
2343,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,RSRTC - 192152,Semi Deluxe Non AC Seater 2+2,16:50,04h 08m,20:58,3.0,223,35
2344,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,RSRTC - 193620,Express Non AC Seater 2+3,17:00,04h 00m,21:00,3.0,205,42
2345,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,RSRTC - 192993,A/C Seater / Sleeper (2+1),18:00,03h 30m,21:30,3.8,400,36
2346,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,RSRTC - 175161,Express Non AC Seater 2+3,18:15,04h 15m,22:30,3.0,205,42
2347,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,RSRTC - 179677,Express Non AC Seater 2+3,18:15,03h 55m,22:10,3.0,205,42
2348,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,RSRTC - 154672,Express Non AC Seater 2+3,18:30,03h 50m,22:20,3.0,205,42
2349,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,05h 30m,01:00,1.3,450,31
2350,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,NEW RADHIKA TRAVEL,Non A/C Seater / Sleeper (2+1),20:00,03h 15m,23:15,1.5,600,26
2351,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:30,04h 00m,00:30,2.6,570,52
2352,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,NueGo,Electric A/C Seater (2+2),14:55,03h 20m,18:15,4.4,228,8
2353,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),15:00,04h 00m,19:00,3.7,555,2
2354,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,Deepak Transport Company,AC Seater (2+2),15:00,02h 40m,17:40,3.1,740,14
2355,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,Sethi Yatra Company,A/C Seater/Sleeper (2+1),15:05,03h 25m,18:30,3.8,463,17
2356,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,Shri mahavir tour and travels,AC Sleeper (2+1),15:15,04h 00m,19:15,4.2,2500,32
2357,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),15:20,03h 40m,19:00,3.8,647,38
2358,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,18,Maharaja Travels,A/C Seater / Sleeper (2+1),15:30,04h 25m,19:55,3.1,1429,42
2359,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala,17,PEPSU (Punjab) - 66667,Volvo AC Seater (2+2),17:31,04h 59m,22:30,4.3,692,38
